Ln,Part,Description,Due Date,Qty,Amount,Unit Price,Extended Price,Order Date,Grand Total,PO
1,Y052731,Y052731 [SPROCKET] *QUOTE; 10387 *DELIVERY; 3-4 WEEKS OR SOONER FROM PO DATE,6/18/2018,2.00,0,0.00,30.00,05/21/2018,60.0,00043456
1,Y093737,Y093737 [BUSHING] DATE,8/25/2021,2.00,0,0.00,415.00,07/28/2021,830.0,00095776
1,Y037685,Y037685 [SLIDE BAR] (APRIL 21ST) **RUSH ORDER**,4/21/2025,2.00,0,0.00,930.00,04/16/2025,1860.0,00152573
1,Y124126,"Y124126 [BUSHING FOR INJ., PLUNGER]",3/4/2022,1.00,0,0.00,1280.00,01/26/2022,1280.0,00102422
1,602T2801,602T2801 [COVER] DATE,8/11/2021,1.00,0,0.00,48.00,07/07/2021,48.0,00095038
1,Y153402,Y153402 [SLIDE PLATE] *DELIVERY; 5 WEEKS FROM PO DATE,12/25/2019,2.00,0,0.00,975.00,11/20/2019,1950.0,00070739
1,614W8001,614W8001 [SENSOR HOLDER DHS-T (SMM USE Y122303 & Y122366) ] DATE,1/9/2024,7.00,0,0.00,60.00,12/04/2023,420.0,00129658
1,Y069318,Y069318 [PLUNGER ROD] *original delivery: 9/13 - revise to 9/27,9/27/2017,6.00,0,0.00,565.00,08/21/2017,3390.0,00027675
1,Y152202,Y152202 [SLIDE PLATE DC350R- M] *DELIVERY; 4 WEEKS FROM PO DATE,5/16/2019,2.00,0,0.00,258.00,04/18/2019,516.0,00060516
1,N090932,N090932 [PLUNGER TIP],,4.00,0,0.00,995.00,03/15/2022,19990.0,00104090
2,6T513701,6T513701 [FLANGED BUSHING],,4.00,0,0.00,945.00,03/15/2022,19990.0,00104090
3,N090933,N090933 [TIP JOINT],,4.00,0,0.00,595.00,03/15/2022,19990.0,00104090
4,N044300,N044300 [PLINGER ROD],,4.00,0,0.00,1150.00,03/15/2022,19990.0,00104090
5,N06709G01,N06709G01 [COOLING PIPE],,4.00,0,0.00,550.00,03/15/2022,19990.0,00104090
6,N117348,N117348 [FLANGED BUSHING],,2.00,0,0.00,1525.00,03/15/2022,19990.0,00104090
1,N031989,N031989 [SHAFT] * DATE**,11/20/2017,3.00,0,0.00,450.00,10/20/2017,1350.0,00031981
1,N064799,N064799 [SHAFT] DATE,2/3/2024,2.00,0,0.00,825.00,12/20/2023,1650.0,00130447
1,N054195,N054195 [VALVE BODY C2G32 DC1650CS2] DATE,9/14/2021,1.00,0,0.00,1825.00,08/10/2021,1825.0,00096295
1,H322682,H322682 [EJECTOR,,1.00,0,0.00,4940.00,10/12/2020,29540.0,00083698
2,H322681,H322681 [EJECTOR,,1.00,0,0.00,4650.00,10/12/2020,29540.0,00083698
3,N063950,N063950[EJECTOR,,2.00,0,0.00,1375.00,10/12/2020,29540.0,00083698
4,N041987,N041987 [EJECTOR,,2.00,0,0.00,975.00,10/12/2020,29540.0,00083698
5,295X2801,295X2801 [EJECTOR,,1.00,0,0.00,3600.00,10/12/2020,29540.0,00083698
6,295X3001,295X3001 [EJECTOR,,1.00,0,0.00,3850.00,10/12/2020,29540.0,00083698
7,N062784,N062784 [EJECTOR,,2.00,0,0.00,1325.00,10/12/2020,29540.0,00083698
8,N062785,N062785 [EJECTOR,,2.00,0,0.00,1250.00,10/12/2020,29540.0,00083698
9,Y088199,Y088199 [GUIDE FO,,2.00,0,0.00,395.00,10/12/2020,29540.0,00083698
10,Y088190,Y088190 [GUIDE FO,,4.00,0,0.00,465.00,10/12/2020,29540.0,00083698
1,N049364,N049364 [LADLE SHAFT] * DATE**,10/30/2017,1.00,0,0.00,1250.00,10/20/2017,1250.0,00031980
1,4T123401,4T123401 [LADLE PIN] 4T123401 [LADLE PIN],6/26/2017,3.00,0,0.00,63.00,06/27/2017,189.0,00025705
1,L698749,L698749 [PACKING RETAINER FOR INJECTION IS I59 I81] L698749 [PACKING RETAINER FOR INJECTION IS I59 I81],10/14/2022,1.00,0,0.00,1175.00,09/09/2022,1175.0,00110972
1,Y047671,Y047671 [NUT] DATE,6/19/2019,7.00,0,0.00,165.00,05/15/2019,1155.0,00061635
1,N066877,N066877 [INJECTION BUSHING],,,0,1.00,2145.00,05/03/2017,2370.0,00022718
2,4T122501,4T122501 [RIGHT SCREW BOLT],,,0,5.00,225.00,05/03/2017,2370.0,00022718
1,670T7501,670T7501 [SPACER] *DELIVERY; 2 WEEKS FROM PO DATE,12/18/2018,1.00,0,0.00,29.00,12/04/2018,29.0,00053687
1,S530798,S530798 [CLAMP WEAR STRIP ISGT950 1150 3858MM],12/30/2024,5.00,0,0.00,420.00,11/14/2024,2100.0,00145768
1,N069222,N069222 [EJECTOR ROD],3/4/2022,1.00,0,0.00,2250.00,01/26/2022,2250.0,00102423
1,8X20BS,8X20BS [BRASS SCREWS] DATE,11/29/2022,16.00,0,0.00,2.75,10/25/2022,44.0,00112618
1,4T123801,4T123801 [LEFT,,0.00,0,7.50,52.50,10/16/2024,2496.5,00144338
2,8X20BS,8X20BS [BRASS,,0.00,0,3.00,24.00,10/16/2024,2496.5,00144338
3,Y019692,Y019692 [FLAN,,0.00,0,625.00,625.00,10/16/2024,2496.5,00144338
4,Y069318,Y069318 [PLUN,,0.00,0,810.00,810.00,10/16/2024,2496.5,00144338
5,Y142052,Y142052 [CYLIN,,0.00,0,985.00,985.00,10/16/2024,2496.5,00144338
1,4T123401,4T123401 [LADLE PIN],,2025,0,1.00,0.00,07/30/2025,1875.0,00157436
2,637W9901,637W9901 [BRACKET],,2025,0,1.00,0.00,07/30/2025,1875.0,00157436
3,637W9902,637W9902 [BRACKET],,2025,0,1.00,0.00,07/30/2025,1875.0,00157436
4,Y026063,Y026063 [ COVER ],,2025,0,2.00,0.00,07/30/2025,1875.0,00157436
5,Y142053,Y142053 [TIE ROD],,2025,0,8.00,0.00,07/30/2025,1875.0,00157436
1,Y072159,Y072159 [PLATE],,2.00,0,0.00,70.00,08/26/2021,7465.0,00096929
2,N02692G03,N02692G03 [GUIDE,,2.00,0,0.00,1585.00,08/26/2021,7465.0,00096929
3,N02477G03,N02477G03 [GUIDE,,2.00,0,0.00,1550.00,08/26/2021,7465.0,00096929
4,Y072160,Y072160 [RETAINER],,2.00,0,0.00,295.00,08/26/2021,7465.0,00096929
5,608R2201,608R2201 [LOCK PL,,3.00,0,0.00,155.00,08/26/2021,7465.0,00096929
1,647S0301,647S0301 [COVER] * DATE**,2/20/2018,3.00,0,0.00,85.00,01/12/2018,255.0,00036221
1,N117348,N117348 [FLANGED BUSHING] DATE,3/23/2023,1.00,0,0.00,1525.00,02/15/2023,1525.0,00116697
1,429V1601,429V1601 [ARM SHAFT],,1.00,0,0.00,275.00,07/16/2019,2410.0,00064573
2,396W7701,396W7701 [ARM SHAFT FOR,,1.00,0,0.00,1380.00,07/16/2019,2410.0,00064573
3,6S331301,6S331301 [GUIDE SHAFT],,1.00,0,0.00,725.00,07/16/2019,2410.0,00064573
4,45X28,45x28 [SHAFT SPACER],,1.00,0,0.00,30.00,07/16/2019,2410.0,00064573
1,Y006651,Y006651 [LINER BRASS STANDARD] *DELIVERY; 4 WEEKS FROM PO DATE,1/9/2020,2.00,0,0.00,975.00,12/13/2019,1950.0,00071630
1,637R4907,637R4907 [P,,2024,0,2.00,0.00,01/11/2024,5644.0,00131200
2,695R1601,695R1601 [L,,4.00,0,0.00,50.00,01/11/2024,5644.0,00131200
3,9W4210G04,9W4210G04,,2024,0,3.00,0.00,01/11/2024,5644.0,00131200
4,637R3601,637R3601 [S,,5.00,0,0.00,795.00,01/11/2024,5644.0,00131200
5,637R4902,637R4902 [P,,2024,0,2.00,0.00,01/11/2024,5644.0,00131200
1,8X20BS,8X20BS [BRASS SCREWS] DATE,4/7/2021,92.00,0,0.00,2.75,03/03/2021,253.0,00089821
1,N116120,N116120 [SEAL CASE] DATE,3/10/2023,2.00,0,0.00,865.00,02/03/2023,1730.0,00116126
1,Y006298,Y006298 [BEACASE],,2021,0,1.00,0.00,01/05/2021,1235.0,00087159
2,Y006502,Y006502 [SPACER],,2021,0,1.00,0.00,01/05/2021,1235.0,00087159
3,Y006501,Y006501 [SPACER],,2021,0,1.00,0.00,01/05/2021,1235.0,00087159
4,N064799,N064799 [SHAFT],,1.00,0,0.00,750.00,01/05/2021,1235.0,00087159
1,9W4210G02,9W4210G02 [COOLING PIPE] *QUOTE; 10709 **DELIVERY; 4 WEEKS FROM PO DATE,5/9/2018,2.00,0,0.00,335.00,04/10/2018,670.0,00041056
1,415R6702,415R6702 [SPROCKET] DATE,12/13/2018,5.00,0,0.00,100.00,11/29/2018,500.0,00053452
1,609T0501,609T0501 [LINK] QUOTE: 11136 DATE,1/3/2019,1.00,0,0.00,745.00,11/29/2018,745.0,00053446
1,H323581,H323581 [INJECTION BUSHING] DATE,7/31/2023,1.00,0,0.00,1875.00,06/23/2023,1875.0,00122446
1,Y090016,Y090016 [GUIDE] *QUOTE - VIA EMAIL OF 7/26,8/9/2017,4.00,0,0.00,450.00,07/26/2017,1800.0,00027270
1,323T7802,323T7802 [GUIDE] DATE,10/15/2019,1.00,0,0.00,1425.00,09/10/2019,1425.0,00067132
1,COGS Parts-Crating/Service,6/25,,,0,1.00,435.00,05/21/2025,830.0,00154261
2,COGS Parts-Crating/Service,6/25,,,0,1.00,395.00,05/21/2025,830.0,00154261
1,9X352701,9X352701 [FL,,2022,0,2.00,0.00,02/23/2022,1097.5,00103339
2,637R4902,637R4902 [P,,1.00,0,0.00,45.00,02/23/2022,1097.5,00103339
3,695R1601,695R1601 [L,,2022,0,1.00,0.00,02/23/2022,1097.5,00103339
4,637R4901,637R4901 [P,,1.00,0,0.00,55.00,02/23/2022,1097.5,00103339
1,N033940,N033940 [CYLIND,,2018,0,1.00,1250.00,05/01/2018,5620.0,00042417
2,N044233,N044233 [CLAMP,,2018,0,2.00,4370.00,05/01/2018,5620.0,00042417
1,N054085,N054085 [PISTO,,1.00,0,0.00,1150.00,03/17/2022,7235.0,00104330
2,N066879,N066879 [POPP,,1.00,0,0.00,1795.00,03/17/2022,7235.0,00104330
3,H319551,H319551 [SEAT,,1.00,0,0.00,2495.00,03/17/2022,7235.0,00104330
4,N054086,N054086 [SEAT,,1.00,0,0.00,1795.00,03/17/2022,7235.0,00104330
1,Y072160,Y072160 [RETAINER],,2.00,0,0.00,295.00,08/18/2020,1650.0,00081448
2,Y027663,Y027663 [FITTING],,2.00,0,0.00,95.00,08/18/2020,1650.0,00081448
3,608R2201,608R2201 [LOCK PLATE],,6.00,0,0.00,145.00,08/18/2020,1650.0,00081448
1,Y052727,Y052727 [SPROCKET] DATE,3/21/2019,10.00,0,0.00,410.00,02/07/2019,4100.0,00057026
1,614W8001,614W8001 [SENSOR HOLDER FOR DHS-2 & DHS-T] DATE,8/23/2018,10.00,0,0.00,50.00,07/26/2018,500.0,00046895
1,Y029537,Y029537 [EJECTOR BUSHING],,1.00,0,0.00,525.00,02/15/2023,6815.0,00116708
2,Y052725,Y052725[SPROCKET],,1.00,0,0.00,215.00,02/15/2023,6815.0,00116708
3,N069222,N069222 [EJECTOR ROD],,2.00,0,0.00,2250.00,02/15/2023,6815.0,00116708
4,N090091,N090091 [EJECTOR ROD],,1.00,0,0.00,1575.00,02/15/2023,6815.0,00116708
1,613V8903,613V8903 [STOPPER] DATE,1/31/2025,1.00,0,0.00,375.00,12/19/2024,375.0,00147235
1,TMN0027,TMN0027 [LINK PIN 2 FOR EC310SX] TMN0027 [LINK PIN 2 FOR EC310SX],9/26/2023,1.00,0,0.00,695.00,08/29/2023,695.0,00124976
1,648T7301,648T7301 [SPRING GUIDE FOR DHS-T] DATE,5/22/2018,5.00,0,0.00,47.50,04/24/2018,237.5,00041888
1,S530798,S530798 [CLAMP WEAR STRIP ISGT950 1150 3858MM] DATE,5/30/2025,4.00,0,0.00,425.00,04/04/2025,1700.0,00151866
1,429V1601,429V1601 [ARM SHAFT],,1.00,0,0.00,375.00,03/29/2021,450.0,00090948
2,40X47,40X47 [SHAFT SPACER],,2.00,0,0.00,25.00,03/29/2021,450.0,00090948
3,40X5,40X5 [SHAFT SPACER],,1.00,0,0.00,25.00,03/29/2021,450.0,00090948
1,N072875,N072875 [LADLE ARM(SPECIAL FOR AHRESTY)] DATE,2/17/2020,1.00,0,0.00,2675.00,01/13/2020,2675.0,00072715
1,N040211,N040211 [LINK] * DATE**,12/29/2017,2.00,0,0.00,1675.00,11/30/2017,3350.0,00033991
1,Y047350,Y047350 [PIS,,1.00,0,0.00,1075.00,02/11/2021,2462.5,00088849
2,N033940,N033940 [CY,,1.00,0,0.00,1250.00,02/11/2021,2462.5,00088849
3,637R4907,637R4907 [P,,1.00,0,0.00,45.00,02/11/2021,2462.5,00088849
4,637R4902,637R4902 [P,,1.00,0,0.00,45.00,02/11/2021,2462.5,00088849
5,695R1601,695R1601 [L,,1.00,0,0.00,47.50,02/11/2021,2462.5,00088849
1,N066877,N066877 [INJECTION BUSHING] DATE,12/21/2021,1.00,0,0.00,2185.00,11/16/2021,2185.0,00099777
1,637W9901,637W9901 [BRACKET],,,0,1.00,125.00,01/24/2019,250.0,00056106
2,637W9902,637W9902 [BRACKET],,,0,1.00,125.00,01/24/2019,250.0,00056106
1,N054086,N054086 [SEAT C2G31,,,0,1.00,1795.00,05/04/2018,3450.0,00042601
2,N054087,N054087 [POPPET C2G31],,,0,1.00,1655.00,05/04/2018,3450.0,00042601
1,Y132076,Y132076 [ELECTRODE PROBE CHROME] DATE,5/26/2022,6.00,0,0.00,65.00,04/21/2022,390.0,00105576
1,CHG18074-03,CHG18074-03 [KEY FOR MOTOR EC1950SX3 PULLEY 3S 22X14X125MM] CHG18074-03 [KEY FOR MOTOR EC1950SX3 PULLEY 3S 22X14X125MM],9/2/2025,2.00,0,0.00,90.00,08/12/2025,180.0,00158117
1,LML0028,LML0028 [SCREW ADAPTER ECSX 4A 4B U3 U4],11/25/2024,1.00,0,0.00,815.00,10/21/2024,815.0,00144506
1,309N9202,309N9202[BUSHING F/ LINK EC140SX EC140SXII] 309N9202[BUSHING F/ LINK EC140SX EC140SXII],9/27/2024,2.00,0,0.00,675.00,09/24/2024,1350.0,00143269
1,647S0202,647S0202[SHAFT],,2022,0,1.00,0.00,07/29/2022,599.0,00109360
2,637R4910,637R4910[ P SQUERE KEY],,2022,0,1.00,0.00,07/29/2022,599.0,00109360
3,637R4903,637R4903 [P SQUARE KEY],,2022,0,2.00,0.00,07/29/2022,599.0,00109360
4,637R4905,637R4905 [KEY],,2022,0,1.00,0.00,07/29/2022,599.0,00109360
5,637R4908,637R4908 [KEY],,2022,0,2.00,0.00,07/29/2022,599.0,00109360
6,637R4909,637R4909 [KEY],,2022,0,1.00,0.00,07/29/2022,599.0,00109360
1,H325459,H325459 [EJECTOR PLATE D] DATE,10/12/2018,1.00,0,0.00,3325.00,08/31/2018,3325.0,00049022
1,Y040402,Y040402 [LINER BRONZE DC350J] DATE,5/23/2022,6.00,0,0.00,1150.00,04/13/2022,6900.0,00105228
1,Y153922,Y153922[SLIDE PLATE] DATE,8/22/2025,4.00,0,0.00,1250.00,07/25/2025,5000.0,00157220
1,Y003999,Y003999 [SPROCKET] DATE,7/18/2025,3.00,0,0.00,145.00,06/13/2025,435.0,00155351
1,N069221,N069221 [EJECTOR ROD DC2500CS2] *DELIVERY; 6 WEEKS FROM PO DATE,2/28/2020,1.00,0,0.00,2250.00,01/17/2020,2250.0,00072936
1,609T6501,609T6501 [GLAND PACKING] DATE,7/19/2024,1.00,0,0.00,445.00,06/10/2024,445.0,00138618
1,N083306,N083306 [LINER BRASS] *QUOTE; 11377 DATE,8/7/2019,1.00,0,0.00,2725.00,06/26/2019,2725.0,00063608
1,N017857,N017857 [HOLDER,,2025,0,2.00,0.00,02/20/2025,6360.0,00149787
2,N02477G03,N02477G03 [GUIDE,,2025,0,1.00,0.00,02/20/2025,6360.0,00149787
3,Y060388,Y060388 [SLIDE BA,,2025,0,4.00,0.00,02/20/2025,6360.0,00149787
1,623T9801,623T9801 [PLUNGER ROD DC350CL-3],8/7/2017,1.00,0,0.00,950.00,07/26/2017,950.0,00027076
1,647W5603,647W5603 [SLIDE PLATE FOR DC350J] DATE,4/9/2020,2.00,0,0.00,275.00,03/05/2020,550.0,00075056
1,648T7301,648T7301 [SPRING GUIDE FOR DHS-T] DATE,10/17/2022,3.00,0,0.00,52.50,09/06/2022,157.5,00110816
1,672V2001,672V2001 [SCREWED BUSHING] DATE,11/6/2019,1.00,0,0.00,475.00,10/09/2019,475.0,00068775
1,685R1101,685R1101 [SUPPORT] DATE,3/10/2022,4.00,0,0.00,148.00,02/03/2022,592.0,00102751
1,Y003999,Y003999 [SPROCKET] *DELIVERY; 4 WEEKS FROM PO DATE,9/25/2018,5.00,0,0.00,125.00,08/28/2018,625.0,00048658
1,647W6503,647W6503 [SLIDE PLATE ] DATE,11/29/2024,4.00,0,0.00,425.00,10/24/2024,1700.0,00144710
1,4T448001,4T448001 [LEFT SCREW NUT] DATE,5/25/2021,4.00,0,0.00,10.00,04/20/2021,40.0,00091893
1,640R4902,640R4902 [SHAFT] DATE,11/8/2024,2.00,0,0.00,825.00,10/03/2024,1650.0,00143719
1,363X1401,363X1401 [BUSHING],,,0,2.00,2100.00,04/25/2019,4100.0,00060842
2,363X1402,363X1402 [BUSHING],,,0,2.00,2000.00,04/25/2019,4100.0,00060842
1,N038440,N038440 [SLIDE BAR],,,0,2.00,1670.00,03/04/2019,2925.0,00058305
2,H319810,H319810 [HOUSING],,,0,1.00,1255.00,03/04/2019,2925.0,00058305
1,Y011582,Y011582 [COVER] DATE,10/16/2019,1.00,0,0.00,188.00,09/18/2019,188.0,00067687
1,611V6701,611V6701 [ELECTRODE PROBE] DATE,10/28/2022,4.00,0,0.00,81.75,09/30/2022,327.0,00111705
1,H204815,"H204815 [TIE BAR FOR ISGT720 CLAMP 3150MM 124""]",12/3/2024,1.00,0,0.00,8125.00,10/08/2024,8125.0,00143916
1,N02477G03,N02477G03 [GUIDE SHAFT] DATE,8/15/2019,1.00,0,0.00,1550.00,07/11/2019,1550.0,00064365
1,4T123801,4T123801 [LEFT,,2018,0,12.00,0.00,05/31/2018,707.5,00043916
2,4T122501,4T122501 [RIGH,,2018,0,9.00,0.00,05/31/2018,707.5,00043916
3,4T122502,4T122502 [LEFT,,2018,0,5.00,0.00,05/31/2018,707.5,00043916
1,611V6701,611V6701 [ELECTRODE PROBE Y102648] DATE,12/27/2024,3.00,0,0.00,85.00,12/11/2024,255.0,00146846
1,N02477G03,N02477G03 [GUIDE SHAFT] N02477G03 [GUIDE SHAFT],12/1/2017,2.00,0,0.00,1550.00,10/13/2017,3100.0,00031589
1,Y052727,Y052727 [SPROCKET] **DELIVERY; 4 WEEKS FROM PO DATE**,12/11/2017,3.00,0,0.00,475.00,11/08/2017,1425.0,00032916
1,N124500,N124500 [PLUNGER SLEEVE] DATE,4/1/2022,1.00,0,0.00,2985.00,02/18/2022,2985.0,00103275
1,S486145,S486145 [TIE BAR NUT ISGS610] DATE,4/14/2023,6.00,0,0.00,795.00,02/28/2023,4770.0,00117200
1,Y019692,Y019692 [FLANGE-B],,2024,0,1.00,0.00,01/04/2024,1577.5,00130867
2,Y019691,Y019691 [BUSHING],,2024,0,1.00,0.00,01/04/2024,1577.5,00130867
3,647W6503,647W6503 [SLIDE PLATE ],,2.00,0,0.00,425.00,01/04/2024,1577.5,00130867
1,9W331301,9W331301 [COVER FOR DC500J- MS] DATE,1/31/2020,1.00,0,0.00,325.00,01/03/2020,325.0,00072315
1,9W331104,9W331104 [GUIDE SHAFT DBS500~800MS] DATE,7/26/2021,1.00,0,0.00,2200.00,06/28/2021,2200.0,00094690
1,647W6501,647W6501 [SLIDE PLATE (DC500CL-HT)] *QUOTE; 11417 DATE,8/13/2019,2.00,0,0.00,330.00,07/09/2019,660.0,00064205
1,672V2001,672V2001 [SCREWED BUSHING] DATE,6/17/2020,2.00,0,0.00,475.00,05/20/2020,950.0,00078162
1,684V2001,684V2001 [BUSHING],,,0,2.00,0.00,07/06/2022,9583.0,00108485
2,Y093737,Y093737 [BUSHING],,,0,2.00,0.00,07/06/2022,9583.0,00108485
3,9X457904,9X457904 [TIE BAR BUSHING],,,0,6.00,0.00,07/06/2022,9583.0,00108485
4,9X457905,9X457905 [BUSHING],,,0,4.00,0.00,07/06/2022,9583.0,00108485
5,647W6501,647W6501 [SLIDE PLATE,,,0,2.00,0.00,07/06/2022,9583.0,00108485
6,8X20BS,8X20BS [BRASS SCREWS],,,0,12.00,0.00,07/06/2022,9583.0,00108485
1,396W7701,396W7701 [ARM SHAFT FOR,,1.00,0,0.00,1380.00,12/07/2022,1688.0,00114245
2,60X5,60X5 [SHAFT SPACER],,1.00,0,0.00,45.00,12/07/2022,1688.0,00114245
3,45X28,45x28 [SHAFT SPACER],,1.00,0,0.00,35.00,12/07/2022,1688.0,00114245
4,414S3501,414S3501 [SPROCKET],,1.00,0,0.00,100.00,12/07/2022,1688.0,00114245
5,40X49,40X49 [ SHAFT SPACER ],,4.00,0,0.00,32.00,12/07/2022,1688.0,00114245
1,Y187363,Y187363 [PLATE] MARCH 28TH,3/28/2019,20.00,0,0.00,38.00,03/26/2019,760.0,00059345
1,Y006291,Y006291 [SPROCKET] DATE,11/22/2024,2.00,0,0.00,425.00,10/18/2024,850.0,00144466
1,Y067509,Y067509 [SHAFT,,,0,8.00,1264.00,02/04/2019,2528.0,00056738
2,Y067510,Y067510 [SHAFT,,,0,8.00,1264.00,02/04/2019,2528.0,00056738
1,Y006291,Y006291 [SPROCKET],,2025,0,4.00,0.00,05/30/2025,2160.0,00154649
2,Y006298,Y006298 [BEACASE],,2025,0,1.00,0.00,05/30/2025,2160.0,00154649
3,Y006502,Y006502 [SPACER],,2025,0,1.00,0.00,05/30/2025,2160.0,00154649
1,N029282,N029282 [POPPET] DATE,5/31/2021,1.00,0,0.00,1250.00,05/24/2021,1250.0,00093316
1,Y060388,Y060388 [SLIDE BAR SAFETY RATCHET DC2500CS] DATE,8/19/2022,2.00,0,0.00,550.00,07/15/2022,1100.0,00108877
1,9W4210G02,9W4210G02 [COOLING PIPE] DATE,5/6/2020,2.00,0,0.00,355.00,04/08/2020,710.0,00076417
1,625W1701,625W1701 [LINK PIN BUSHING] * SHIP OUT UPON RECEIPT OF PO** **ATTENTION: JAY SEGADI,12/6/2017,3.00,0,0.00,500.00,12/04/2017,1500.0,00034156
1,Y019691,Y019691 [BUSHING] DATE,3/1/2024,2.00,0,0.00,132.50,01/31/2024,265.0,00132255
1,N912375,N912375 [ENCLOSURE] *DELIVERY; 4 WEEKS FROM PO DATE,8/29/2019,1.00,0,0.00,575.00,08/01/2019,575.0,00065319
1,685R1001,685R1001 [ELECTRODE ROD ] DATE,2/14/2020,11.00,0,0.00,52.00,01/10/2020,572.0,00072665
1,609T2102,609T2102 [TIE BAR BUSHING DC350CL-3] DATE,6/24/2020,8.00,0,0.00,595.00,05/27/2020,4760.0,00078360
1,Y040402,Y040402 [LINER BRONZE DC350J] *QUOTE; 9877 SOONER,6/27/2017,2.00,0,0.00,1100.00,06/08/2017,2200.0,00024379
1,4T123301,4T123301[PIN] DATE,7/30/2024,1.00,0,0.00,85.00,07/15/2024,85.0,00140198
1,Y003572,Y003572[PLATE],,2020,0,2.00,0.00,11/22/2019,5050.0,00070828
2,Y078814,Y078814 [SETTING PLATE],,2020,0,2.00,0.00,11/22/2019,5050.0,00070828
3,611S3304,611S3304 [DOG],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
4,611S3303,611S3303 [DOG],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
5,680S8401,680S8401 [LS PLATE],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
6,617V7702,617V7702 [LS PLATE],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
8,611S3301,611S3301 [DOG],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
9,617V7701,617V7701 [LS PLATE],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
10,603S2801,603S2801 [DOG SHAFT],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
11,611S4501,611S4501 [PLATE],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
12,N069342,N069342[CYLINDER BASE],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
13,N069341,N069341[CYLINDER BASE],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
14,459V8801,459V8801 [FLANGE],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
16,9X090901,9X090901 [BLOCK],,2020,0,2.00,0.00,11/22/2019,5050.0,00070828
17,624V3901,624V3901 [COVER],,2020,0,2.00,0.00,11/22/2019,5050.0,00070828
18,617V0601,617V0601 [JOINT PLATE],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
19,611S3302,611S3302 [DOG],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
20,9X091001,9X091001[PLATE],,2020,0,1.00,0.00,11/22/2019,5050.0,00070828
1,Y006291,Y006291 [SPROCKET],,,0,2.00,0.00,06/18/2025,3875.0,00155595
2,Y006298,Y006298 [BEACASE],,,0,2.00,0.00,06/18/2025,3875.0,00155595
4,Y006502,Y006502 [SPACER],,,0,2.00,0.00,06/18/2025,3875.0,00155595
6,Y006501,Y006501 [SPACER],,,0,1.00,0.00,06/18/2025,3875.0,00155595
7,Y042157,Y042157 [CROSS HEAD,,,0,4.00,0.00,06/18/2025,3875.0,00155595
1,611V6701,611V6701 [ELECTRODE PROBE Y102648] DATE,9/27/2023,7.00,0,0.00,85.00,09/12/2023,595.0,00125728
1,Y069059,Y069059 [ROLLERS FOR SAFETY,,1.00,0,0.00,198.00,12/04/2017,448.0,00034157
2,Y069060,Y069060 [SPACER],,1.00,0,0.00,55.00,12/04/2017,448.0,00034157
3,Y069063,Y069063 [SHAFT FOR ROLLER,,1.00,0,0.00,195.00,12/04/2017,448.0,00034157
1,N040214,N040214 [BRACKET FOR DC800CLHT],5/31/2017,1.00,0,0.00,1175.00,05/03/2017,1175.0,00022721
1,N02477G03,N02477G03 [GUIDE SHAFT] DATE,12/17/2018,2.00,0,0.00,1550.00,10/29/2018,3100.0,00051917
1,N050619,N050619 [COUPLING DC350JM- S/MH & DC500CLHT] DATE,10/20/2021,2.00,0,0.00,2225.00,09/15/2021,4450.0,00097617
1,S194010,S194010 [FLANGE FOR ISG I59 DIRECT DRIVE] DATE,4/5/2024,1.00,0,0.00,175.00,03/20/2024,175.0,00134816
1,Y026064,Y026064[GUIDE SHAFT],,2.00,0,0.00,45.00,08/16/2022,9725.0,00110036
2,Y026063,Y026063 [ COVER ],,1.00,0,0.00,45.00,08/16/2022,9725.0,00110036
3,N017860,N017860[COVER],,1.00,0,0.00,295.00,08/16/2022,9725.0,00110036
4,N017861,N017861[COVER],,1.00,0,0.00,295.00,08/16/2022,9725.0,00110036
5,N069222,N069222 [EJECTOR ROD],,2.00,0,0.00,2250.00,08/16/2022,9725.0,00110036
6,N069221,N069221 [EJECTOR ROD,,2.00,0,0.00,2250.00,08/16/2022,9725.0,00110036
1,S661866,S661866 [IDLER,,1.00,0,0.00,215.00,10/14/2022,2210.0,00112153
2,TKR0054,TKR0054[LINK P,,4.00,0,0.00,395.00,10/14/2022,2210.0,00112153
3,TMG0038,TMG0038 [LINK,,1.00,0,0.00,415.00,10/14/2022,2210.0,00112153
1,611V6701,611V6701 [ELECTRODE PROBE] **DELIVERY; 1-2 WEEKS FROM PO DATE**,12/12/2017,5.00,0,0.00,81.75,11/28/2017,408.75,00033837
1,TKF0010,TKF0010 [SET SCREW ],2/16/2024,32.00,0,0.00,10.00,01/18/2024,320.0,00131563
